,Unnamed: 0,tweet_text,tweetid,cluster_label,relevance,theme
99432,2651,Todays Lesson On Islam Islam BanTheMoslemBrotherHood BanCAIRNational STOPIslam ExposeIslam StopImportingIslam SayNoToMoslems,852936687026032640,650,1,6
99433,2652,Todays Lesson On Islam BanHalal BanIslam BanTheQuran StopImportingIslam StopMakingExcusesForIslam IslamIsTheProblem BanIslam,874696208316481536,650,1,6
99434,4303,Todays Lesson On Islam Islam IslamIsTheProblem StopMakingExcusesForIslam IslamIsNotPeaceful ExtremeVetting StopImportingIslam,853035700412850176,650,1,6
99435,2668,Todays Lesson On Islam Terrorism Islam UnHolyQuran StopImportingIslamAroundTheWorld BanShariaLaw BanCAIRNational,862676245204447232,650,1,6
99436,4302,Todays Lesson On Islam WakeUpAmericans BanShariaLaw STOPIslam CloseALLMosquesNOW BanTheQuran StopMakingExcusesForIslam,854057187651366912,650,1,6
99437,2675,Todays Lesson On Islam IslamIsTheProblem IslamIsPureEvil StopImportingMoslems NoMoreMoslemRefugees StopImportingJihad STOPIslam,870454173958979584,650,1,6
99438,2676,Todays Lesson On Islam SpeakUp IslamIsTheProblem IslamIsPureEvil ThingsIWontApologizeForIslam StopImportingIslam SayNoToIslam,859183395263266816,650,1,6
99439,2677,Todays Lesson On Islam MyJihad NeverTrustAMoslem YouCantFixStupid SayNoRadicalIslam IslamIsTheProblem StopImportingIslam,862820614343503873,650,1,6
99440,2700,Todays Lesson On Islam MuslimsAreNotVictims  DeportALLMoslemsNOW CloseALLMosquesNOW StopImportingIslam StopMakingExcuseForIslam,874057288021008386,650,1,6
99441,2705,Todays Lesson On Islam Islam BanShariaLaw IslamIsTheProblem StopImportingIslam NoMoreMoslemRefugees ExposeIslam STOPIslam,853048565748219904,650,1,6
99442,2715,Todays Lesson On Islam IslamIsTheProblem FUCKISLAM CloseALLMosquesNOW StopImportingIslam Moslemscumbags StopMakingExcusesForIslam,853158745668374528,650,1,6
99443,2727,Todays Lesson On Islam FightRadicalIslamicTerror StopImportingIslam CloseALLMosquesNOW DeportALLMoslems FightRadicalIslamicTerror,856699514815565824,650,1,6
99444,2728,Todays Lesson On Islam AllahuAkbar IslamExposed AllahuAkbar BanIslam CloseALLMosques EducateYourselfOnIslam StopImportingIslam,878485549085974528,650,1,6
99445,20755,Todays Lesson On Islam TruthBoomb BanIslamSupremacyHateCult BanTheMuslimBrotherhood StopMakingExcusesForIslam BanTheQuran,855333152515964928,650,1,6
99446,4335,Todays Lesson On Islam IslamIsTheProblem TogetherAgainstExtremism StopImportingIslam MoslemsArentPeaceful EnoughIsEnough,868536895017373696,650,1,6
99447,3728,Todays Lesson On Islam CloseALLMosquesNOW DeportALLMoslems BanCAIR BanIslam BanTheQuran BanShariaLaw BanTheBurka,852109704624877569,650,1,6
99448,17284,Todays Lesson On Islam CloseDownALLMosquesNOW BanIslam StopIslam BanTheQuran StartDeportingAllMoslems EnoughIsEnough,867734262820216832,650,1,6
99449,4794,Todays Lesson On Islam FightRadicalIslamicTerror StopImportingIslam CloseALLMosquesNOW DeportALLMoslems BanTheQuran BanIslam,856699350847676416,650,1,6
99450,15241,Todays Lesson On Islam Islam IslamIsTheProblem  BanCAIRNational BanTheMoslemBrotherhood BanShariaLaw BanIslamInAmerica,851852846676951043,650,1,6
99451,15240,Todays Lesson On Islam CloseALLMosquesNOW BanTheQuranAsAHATEBook StopImportingIslam StopMakingExcusesForIslam IslamIsTheProblem,858427017523417089,650,1,6
99452,15231,Todays Lesson On Islam CliseALLMosquesNOW NeverTrustAMoslem NeverSubmit DeathCult IslamIsTheProblem ThingsToBeAshamedOfIslam,857677049208504320,650,1,6
99453,15230,Todays Lesson On Islam StopImportingMoslemscum StopImportingIslam ExtremeVetting CloseALLMosquesNOW DeportALLMoslems,855992589400457217,650,1,6
99454,15215,Todays Lesson On Islam Islam FUCKISLAMDAY IslamIsTheProblem BanIslam AaaandItsAMuslim DeportALLMoslems StopImportingIslam,852113929224335360,650,1,6
99455,15214,Todays Lesson On Islam DeportALLMoslemscumbags  StopIslam MoslemsArentPeaceful IslamIsTheProblem MarchAgainstSharia UniteAgainstIslam,869591111613808640,650,1,6
99456,15213,Todays Lesson On Islam BanShariaLaw BanIslam NoMoreMuslimRefugees STOPIslam StopImportingIslam CloseALLMosquesNOW DeportALLMoslems,874910757036732421,650,1,6
99457,15205,Todays Lesson On Islam IslamIsTheProblem FUCKISLAM CloseALLMosquesNOW Moslemscumbags StopImportingIslam StopMakingExcusesForIslam,853159629529825280,650,1,6
99458,15204,Todays Lesson On Islam FuckTheMoslems BanIslam StopImportingIslam STOPIslam ExposeIslam IslamIsTheProblem IslamIsNotPeaceFul,870065582229528576,650,1,6
99459,15198,Todays Lesson On Islam IslamophobiaIsALie StopMakingExcusesForIslam StopImportingIslam NeverTrustAMoslemscumbag IslamIsTheProblem,854307452287819777,650,1,6
99460,15197,Todays VERY Serious Lesson On Islam FUCKISLAMDAY  FUCKIslam FUMohammad FUIslam FUAllah EnoughIsEnough StopMakingExcusesForIslam,852064361103241216,650,1,6
99461,15185,Todays Lesson On Islam STOPIslam ReligionOfPeace StopImportingIslam StopMakingExcusesForIslam SayNoToIslam NoMoreMoslemRefugees,851417484506808320,650,1,6
99462,17593,Todays Lesson On Islam IslamIsTheProblem BanTheQuranAsAHATEBOOK EducateYoureOnIslam  StopImportingIslam NoMoreMuslimsRefugees,855528366463524864,650,1,6
99463,15176,Todays Lesson On Islam ThingsToBeAshamedOfIslam StandUpAgainstIslam StandUpAgainstSharia IslamIsTheProblem MarchAgainstIslam BanIslam,855594465339166720,650,1,6
99464,15273,Todays Lesson On Islam CloseALLMosquesNOW StopImportingIslam StopMakingExcusesForIslam ExposeIslam STOPIslam MyJihad thisisislam,863183738548572160,650,1,6
99465,15175,Todays Lesson On Islam BanShariaLaw BanTheQuran IslamIsACult IslamIsTheProblem StopMakingExcusesForIslam StoptheInvasion,854935915474464768,650,1,6
99466,15125,Todays Lesson On Islam Islam IslamIsTheProblem NoMoreMoslemsRefugees ZeroToleranceForIslam StopImportingIslam BanIslam,852486301764902912,650,1,6
99467,15099,Todays Lesson On Islam IslamIsTheProblem IslamIsACANCER EducateYourselfOnIslam StopImportingIslam IslamIsEvil TerrorIslam,867296790340526081,650,1,6
99468,15098,Todays Lesson On Islam StopImportingIslam NoMoreMoslemsRefugees DeathCult BanIslam EducateYourselfOnIslam,866181121842728960,650,1,6
99469,15063,Todays Lesson On Islam IslamExposed IslamBanIslamBanTheQuranQuranIsTheProblemBanShariaLaw StopImportingIslam Enough,875171790384898048,650,1,6
99470,15057,Todays Lesson On Islam BanShariaLaw BanCAIRNational BanTheMuslimBrotherhood ShariaMarch StopMakingExcusesForIslam BanTheQuran,863491706888404992,650,1,6
99471,15056,Todays Lesson On Islam CloseALLMosques BanCAIRNational BanTheMuslimBrotherhood StopMakingExcusesForIslam BanIslamSupremacyHateCult,855332481586798592,650,1,6
99472,15041,Todays Lesson On Islam Islam Moslemscumbags CloseALLMosquesNOW StopImportingIslam StopMakingExcusesForIslam BanTheQuran,853141230053605376,650,1,6
99473,15040,Todays Lesson On Islam DeathCult IslamIsTheProblem IslamIsPureEvil AgendaOfEvil StopMakingExcusesForIslam BanShariaLaw BanTheQuran,855101227247443968,650,1,6
99474,15039,Todays Lesson On Islam SpecialElection Pigs EducateYourselfOnIslam NoIslam StopImportingIslam RadicalIslam NoMoreMoslemRefugees,857739495449305088,650,1,6
99475,15038,Todays Lesson On Islam EducateYourselfOnIslam IslamIsTheProblem BanShariaLaw BanTheQuranAsAHATEBOOK BanCAIR BanTheMuslimbrotherhood,857162964364873728,650,1,6
99476,15031,Todays Lesson On Islam IslamIsTheProblem BanShariaLaw AssimilateOrDontImmigrate StopImportingIslam CloseALLMosquesNOW IslamIsEvil,857040058515283968,650,1,6
99477,15029,Todays Lesson On Islam StopImportingIslam MuslimsArentPeaceful ReligionOfHateNotPeace IslamIsTheProblem EvilLosers,869959012724252673,650,1,6
99478,15015,Todays Lesson On Islam IslamExposed EducateYourselfOnIslam MuslimTerrorism IslamIsCancer StopImportingIslam,879559231300444160,650,1,6
99479,15014,Todays Lesson On Islam Islam IslamIsTheProblem BanMuslimBrotherhood StopImportingIslam StopMakingExcusesForIslam StopImportingIslam,852861189725888512,650,1,6
99480,15128,Todays Lesson On Islam BanIslam IslamIsCANCER Islam BanShariaLaw IslamIsTheProblem EducateYourselfOnIslam StopImportingIslam,873708671720497152,650,1,6
99481,14975,Todays Lesson On Islam AllahuAkbar EducateYourselfOnIslam IfPeopleSayTheyWantToKillYouBelieveThem IslamIsTheProblem StopImportingIslam,877625633995489285,650,1,6
99482,15274,Todays Lesson On Islam EndIslam STOPIslam InsanityOfISLAM ISIS BanShariaLaw StopImportingIslam NoMoreMoslemRefugees EnoughIsEnough,860041694774927360,650,1,6
99483,15277,Todays Lesson On Islam IslamIsTheProblem EducateYourselfOnIslam CloseALLMosquesNOW NeverSubmit DeathCult BanShariaLaw,857868136716017664,650,1,6
99484,15551,Todays Lesson On Islam FUCKISLAMDAY DeportALLMoslems BanShariaLaw BanTheQuran CloseALLMosques StopImportingIslam BanCAIR,852110845001715713,650,1,6
99485,15550,Todays Lesson On Islam ThePlan StopImportingIslam OutLawIslam IslamIsTheProblem MyJihad BanShariaLaw BanTheQuran,862838595786219521,650,1,6
99486,15546,Todays Lesson On Islam Crusades IslamIsTheProblem BanShariaLaw StopImportingIslam EducateYourselfOnIslam BanTheQuran,867358312458629122,650,1,6
99487,15535,Todays Lesson On Islam IslamIsTheProblemIslamicTerrorism AgendaOfEvil DeathCult BanIslam ThisIsIslam,871196064602140673,650,1,6
99488,15534,Todays Lesson On Islam StopMakingExcusesForIslam StopImportingIslam IslamIsEvil IslamIsTheProblem ExtremeVetting BanLosers,867237840974888960,650,1,6
99489,15533,Todays Lesson On Islam WakeUpWorld IslamIsTheProblem StopMakingExcusesForIslam StopImportingMoslemscum banislam CloseALLMosques,854840211670319104,650,1,6
99490,15530,Todays Lesson On Islam ListenUp NoMoreMoslemsRefugees STOPIslam NoRapefugees IslamIsTheProblem CloseALLMosquesNOW ReligionOfHate,859204056199307265,650,1,6
99491,15514,Todays Lesson On Islam Islam WakeUpWorld StopImportingJihad StopImportingIslam IslamIsTheProblem IslamIsPureEvil BanCAIR,852327742100054016,650,1,6
99492,15499,Todays Lesson On Islam ReligionOfHate PigsBlood DeatroyJihad FUCKIslam StopImportingIslam NoMoreMoslemRefugees NoRapeRefugees,858989784592564224,650,1,6
99493,15498,Todays Lesson On Islam Islam BanTheMoslemBrotherHood BanCAIRNational StopImportingJihadists StopImportingIslam ExposeIslam,852864123561885696,650,1,6
99494,15497,Todays Lesson On Islam FitInOrFuckOffMoslems IslamicInvasion BanRefugees EducateYourselfOnIslam NeverTrustAMoslem IslamIsTheProblem,857685385438044160,650,1,6
99495,15496,Todays Lesson On Islam IslamIsTheProblem WakeUpAmericans StopImportingIslam StopMakingExcusesForIslam DeathCult NoIslam,857879373629673473,650,1,6
99496,15495,Todays Lesson On Islam TimeToCloseALLMosques StopImportingMoslemscum  IslamIsTheProblem CreepingSharia BanIslam EnoughIsEnough,855683608782094336,650,1,6
99497,17561,Todays Lesson On Islam RadicalMuslimsALLOfThem IslamIsACult ReligonOfPeaceMyAStopMakingExcusesForIslam IslamIsTheProblem,854933666916573184,650,1,6
99498,15275,Todays Lesson On Islam STOPIslam StopMakingExcusesForIslam CloseALLMosquesNOW BanShariaLaw BanTheQuran StopImportingIslam,853154198526902272,650,1,6
99499,15483,Todays Lesson On Islam Islam MohammadFU STOPIslam CounterJihad PoliticalIslam StopMakingExcusesForIslam StopImportingIslam,852066749981663233,650,1,6
99500,15418,Todays Lesson On Islam ThePlan Islam IslamIsTheProblem StopIslam StopMakingExcusesForIslam IslamIsADeathCult ThingsToBeAshamedOf,855843816485511168,650,1,6
99501,15417,Todays Lesson On Islam ThisIsIslam ExposeIslam CloseALLMosquesNOW EducateYourselfOnIslam BanIslam BanTheQuran StopImportingIslam,878172149415944193,650,1,6
99502,15416,Todays Lesson On Islam StopImportingIslam BanIslam STOPIslam BanTheQuran BanShariaLaw StopMakingExcusesForIslam  FUCKIslam,854598508304781317,650,1,6
99503,15392,Todays Lesson On Islam EnForceOurLaws StopImportingIslam BanShariaLaw NoIslamInSchools EducateYourselfOnIslam,880104174855139328,650,1,6
99504,15391,Todays Lesson On Islam EducateYourselfOnIslam TravelBanNOW DeathCult QuranIsTheProblem IslamIsTheProblem,871963499827568640,650,1,6
99505,15318,Todays Lesson On Islam Islam DeportThemAll ExtremeVetting TravelBan StopImportingIslam StopMakingExcusesForIslam IslamIsTheProblem,851992883850653696,650,1,6
99506,15317,Todays Lesson On Islam StopImportingIslam NoMoreMoslemRefugees ExposeIslam StopMakingExcusesForIslam BanIslamSupremacyHateCult,853094231149170688,650,1,6
99507,15308,Todays Lesson On Islam EducateYourselfOnIslam NoMoreMuslimRefugees OpJihadi OpSharia NoMoreMuslimRefugees DeathCult,879773981917683712,650,1,6
99508,15307,Todays Lesson On Islam StopMakingExcusesForIslam EducateYourselfOnIslam StandAgainstIslam BanTheQuran StopImportingIslam,879993507141738496,650,1,6
99509,15299,Todays Lesson On Islam EducateYourselfOnIslam CloseALLMosquesNOW DeportALLMoslems EnemiesOfThePeople DeathCult,872559052932370433,650,1,6
99510,15298,Todays Lesson On Islam IslamIsTheProblem ChildAbuse ReligionOfHate  StopImportingIslam StopMakingExcusesForIslam NoMoreRefugees,858719052071452672,650,1,6
99511,15296,Todays Lesson On Islam ThingsIWontApologizeForIslam StopImportingMoslems StopMakingExcusesForIslam WakeUpWorld BanIslam,851999822731067392,650,1,6
99512,15285,Todays Lesson On Islam EducateYourselfOnIslam CloseALLMosquesNOW NeverTrustAMoslem DeathCult BanIslam NeverSubmit IslamIsTheProblem,857866884640722945,650,1,6
99513,15278,Todays Lesson On Islam DeportThemAll ExtremeVetting StopImportingIslam TravelBan StopMakingExcusesForIslam IslamIsTheProblem,851993127799762945,650,1,6
99514,17592,Todays Lesson On Islam StopImportingIslam StopMakingExcusesForIslam CloseALLMosquesNOW BanShariaLaw BanTheQuran,852857113206444033,650,1,6
99515,14973,Todays Lesson On Islam AaaandItsAMuslim FUCKISLAMDAY StopImportingIslam DeportALLMoslems WakeUpAmerica,852112462186823680,650,1,6
99516,14958,Todays Lesson On Islam NeverTrustAMoslemBanShariaLawEducateYourselfOnIslam StopImportingIslam StopInvasion,878370851292299264,650,1,6
99517,14950,Todays Lesson On Islam IslamIsTheProblem StopImportingMoslemscum StopImportingIslam TruthBombs MoslemsDontAssimilate BanTheQuran,853959422711701504,650,1,6
99518,14375,Todays Lesson On Islam DeportALLMoslemsNOW BanTheQuran BanTheBurka BanShariaLaw CloseALLMosques StopImportingIslam,854413609140486144,650,1,6
99519,14368,Todays Lesson On Islam Islam StopMakingExcusesForIslam StopImportingIslam IslamIsTheProblem StopImportingMoslemsRefugees,852248090287394816,650,1,6
99520,14367,Todays Lesson On Islam EducateYourselfOnIslamIStandAgainstIslamEnoughIsEnough STOPIMPORTINGISLAM NoMoreMoslemsRefugees,878848683646697472,650,1,6
99521,14366,Todays Lesson On Islam Islam IslamIsTheProblem BanCAIR BanTheQuran BanShariaLaw ExposeIslam IslamIsPureEvil StopImportingIslam,852232262187761664,650,1,6
99522,14334,Todays Lesson On Islam IslamIsntPeaceFul IslamIsTheProblem StopImportingMoslemscum StopImportingIslam MoslemsDontAssimilate,853961501090103296,650,1,6
99523,14333,Todays Lesson On Islam StandUpAgainstIslam MarchAgainstIslam ThingsToBeAshamedOfIslam StopImportingIslam IslamIsTheProblem,855591970994921475,650,1,6
99524,14292,Todays Lesson On IslamIslam  DefundRefugeeProgram StopImportingMoslemscum IslamIsTheProblem NoMoreMoslemRefugees,851216913355030529,650,1,6
99525,14278,Todays Lesson On Islam BanIslamSupremacyHateCult STOPIslam BanShariaLaw IslamicLaw QuranIsTheProblem IslamIsTheProblem AllahuAkbar,878490752443047940,650,1,6
99526,14275,Todays Lesson On Islam ThingsToBeAshamedOfIslam BanCAIRNational BanTheMuslimBrotherhood IslamIsTheProblem AllahuAkbar,859251045700050944,650,1,6
99527,14274,Todays Lesson On Islam IslamIsTheProblem BanCAIRNation BanTheMoslemBrotherhood StopImportingIslam StopMakingExcusesForIslam,852872981189582848,650,1,6
99528,14272,Todays Lesson On Islam BanTheMuslimBrotherhoodBanTheQuranAsAHATEBookMarchAgainstShariaLaw IslamIsTheProblem DeathCult,873625664758218754,650,1,6
99529,14224,Todays Lesson On Islam WakeUpWorld IslamIsTheProblem DeathCult QuranIsTheProblem EducateYourselfOnIslam PureEvil,8.72947E+17,650,1,6
99530,14223,Todays Lesson On Islam DeportALLMoslemsNOWCloseALLMosquesNOW  StopMakingExcusesForIslam StopImportingMoslems BanShariaLaw,852570949014634496,650,1,6
99531,14218,Todays Lesson On Islam ThingsToBeAshamedOfIslam StopImportingIslam StopMakingExcusesForIslam BanTheMuslimBrotherhood BanCAIR,855588124172234752,650,1,6
99532,17686,Todays Lesson On Islam NeverTrustAMoslem IslamIsACANCER IslamIsEvil MuslimBanFOREVER StopIslamisation RadicalIslamicTerrorIsReal,867740834921201664,650,1,6
99533,14197,Todays Lesson On Islam ISISIsIslam BanTheQuran EducateYourselfOnIslam StopImportingIslam NeverSubmitToIslam,877011378787057664,650,1,6
99534,17701,Todays Lesson On IslamBanCAIRNational BanTheMuslimBrotherHood NeverTrustAMoslem StopIslamisation MuslimBanFOREVER IslamIsEvil,867741433024831488,650,1,6
99535,14032,Todays Lesson On Islam IslamIsTheProblem NeverTrustAMoslem StopImportingCrazyMoslems StopMakingExcusesForIslam StopImportingIslam,853136202655866880,650,1,6
99536,14031,Todays Lesson On Islam IslamIsTheProblem SayNoToIslam StopImportingEvil StopMakingExcusesForIslam IslamIsPureEvil STOPIslam,855847261644890112,650,1,6
99537,14030,Todays Lesson On Islam AllahuAkbar Islam FUMohammad Stoplslamophobia IslamIsTheProblem IslamIsCancer StopImportingIslam,859323432441225216,650,1,6
99538,17719,Todays Lesson On Islam ThisIsUnacceptable ThisIsIslam ExposedIslamSTOP StopImportingIslam NoSharia DeathCult,878747515121618944,650,1,6
99539,17728,Todays Lesson On Islam WakeUpAmericans StopMakingExcusesForIslam BanIslam BanShariaLaw IslamIsTheProblem NoMoreMoslemRefugees,852656938525446144,650,1,6
99540,14004,Todays Lesson On Islam DogBeforeMoslems  BanShariaLaw StopShariaLaw StopImportingIslam SayNoToIslam MoslemsArentPeace Islam,880772178374873088,650,1,6
99541,13992,Todays Lesson On Islam Truth EducateYourselfOnIslam BANTHEFUCKINGQURAN ReligionofPeaceMyAss BanShariaLaw CloseALLMosques StopIslam,860102011957542912,650,1,6
99542,13990,Todays Lesson On Islam IslamIsTheProblem StopIslam StopMakingExcusesForIslam StopImportingIslam MarchAgainstSharia BanIslam,856270764747522048,650,1,6
99543,13972,Todays Lesson On Islam DestroyIslam IslamIsTheProblem MyJihad StopImportingIslam CloseALLMosquesNOW IslamIsPureEvil BanShariaLaw,859187424395538432,650,1,6
99544,13960,Todays Lesson On Islam DontFuckWithUs BanTheMoslemBrotherHood BanCAIRNational STOPIslam ExposeIslam StopImportingIslam,852937340964061184,650,1,6
99545,13959,Todays Lesson On Islam IslamIsADeathCult MulticulturalismIsntWorking StopIslam StopMakingExcusesForIslam StopImportingIslam,855665082478415873,650,1,6
99546,13941,Todays Lesson On Islam BanShariaLaw MarchAgainstSharia IslamIsTheProblem ReligionofPieces ReligionOfDeath DeathCult,859833944748859392,650,1,6
99547,20084,Todays Lesson On Islam Islam IslamIsTheProblem IslamIsPureEvil BANIslam BanShariaLaw StopImportingJihad StopImportingIslam,853946870011379712,650,1,6
99548,14192,Todays Lesson On Islam CounterJihad MyJihad DeathCult IslamIsTheProblem IslamIsPureEvil StopImportingIslam BanTheQuran,855091590980710400,650,1,6
99549,17620,Todays Lesson On Islam StopImportingIslam BanTheQuranAsAHateBook BanTheBurka BanIslam BanShariaLaw,870913400389353473,650,1,6
99550,14424,Todays Lesson On Islam AgendaOfEvil BanIslam EducateYourselfOnIslam IslamIsTheProblem TheQuranIsTheProblem,878835813466775552,650,1,6
99551,14503,Todays Lesson On Islam Islam IslamicPlan CloseALLMosques IslamIsTheProblem MuslimBan Travel DeportALLMuslimsNOW EnoughIsEnough,853135442589261825,650,1,6
99552,14924,Todays Lesson On Islam DeportALLMoslemsNOW IslamIsTheProblem BanCAIR BanShariaLaw BanTheBurka BanIslam STOPIslam,852493693084815360,650,1,6
99553,14918,Todays Lesson On Islam NoMoreMoslemRefugees EducateYourselfOnIslam StopImportingMoslems StopImportingIslam EnoughIsEnough,857832298250608642,650,1,6
99554,14917,Todays Lesson On Islam BanTheMuslimBrotherhood BanCAIRNational EducateYourselfOnIslam IslamIsTheProblem religionofFGM ReligionOfHate,857977447148429313,650,1,6
99555,17619,Todays Lesson On Islam Islam ObamaIsAMoslemLover DeportALLMoslemsNOW CloseALLMosques BanShariaLaw StopImportingMoslemscumbags,852473889946869760,650,1,6
99556,14870,Todays Lesson On Islam Islam StopImportingJihad ReligionOfPeaceMyAss StopImportingIslam ExposeIslam BanTheQuran StopImportingIslam,852123873264844801,650,1,6
99557,14863,Todays Lesson On Islam StopIslamisation StopImportingIslam IslamIsTheProblem RadicalIslamicTerrorIsReal IslamIsACANCER,867737052858654720,650,1,6
99558,14862,Todays Lesson On Islam IslamIsTheProblem IslamIsPureEvil StopImportingIslam StopIslam StopMakingExcusesForIslam NoMoreRefugees,854106742556315648,650,1,6
99559,14861,Todays Lesson On Islam RadicalIslam IslamIsPureEvil MuslimsKill ThisIsIslam IslamIsTheEnemy IslamIsTheProblem ReligionOfPeaceMyAss,854866997032525824,650,1,6
99560,14860,Todays Lesson On Islam BanIslam BanShariaLaw DeathCult Cure4IslamEducateYourselfOnIslam EvilLosers,873571621717458948,650,1,6
99561,14845,Todays Lesson On Islam EducateYoureselfsOnIslam  StopImportingMoslemscum StopImportingIslam StopMakingExcusesForIslam BanIslam,854732324415471617,650,1,6
99562,14841,Todays Lesson On Islam Islam DeportALLMoslemsNOW CloseALLMosquesNOW ZeroToleranceForMoslems StopImportingIslam IslamIsTheProblem,852470365938831365,650,1,6
99563,14802,Todays Lesson On IslamIslam ZeroToleranceForMoslems DeportALLMoslems CloseALLMosques BanShariaLaw StopImportingIslam BanIslam,852467871456174080,650,1,6
99564,14791,Educate yourself about Islam NoGlobalization StopImportingMoslemscum NoMoreMoslemRefugees IslamIsTheProblem CloseALLMosques,840823932819189760,650,1,6
99565,14761,Todays Lesson On Islam BanIslam STOPIslam CloseAllMosquesNOW DeportAllMoslemscumbags EducateYourselfOnIslam IslamIsCancer,878498845864284160,650,1,6
99566,14748,Todays Lesson On Islam          AlertBanIslam BanALLTheFollowingOrganization BanCAIRNational BanTheMuslimsBrotherhood,874075338296311808,650,1,6
99567,14747,Todays Lesson On Islam IslamExposed IslamIsCancer EducateYourselfOnIslam StopImportingIslam IslamIsTheProblem,875541192863174657,650,1,6
99568,14742,Todays Lesson On Islam MarchAgainstSharia CloseALLMosques BanIslamSupremacyHateCult StopImportingIslam StopMakingExcusesForIslam,855577532162228224,650,1,6
99569,14505,Todays Lesson On Islam BanShariaLawBanShariaCourts STOPIslam EducateYourselfOnIslam StopImportingIslam DeathCult,878741303856472069,650,1,6
99570,14507,Todays Lesson On Islam BanIslam Islam BanShariaLawCreepingShariaEveryoneIsSickOfIslam StopImportingIslam,872662637288464384,650,1,6
99571,14519,Oh hell no DeportALLMuslimswhobelieveinSharia CloseALLMosquesNOW BanIslam StopIslam,775912767169687553,650,1,6
99572,14547,Todays Lesson On Islam IslamIsTheProblem IslamIsPureEvil Islam StopImportingIslam StopMakingExcusesForIslam SayNoToIslam,849617622714826752,650,1,6
99573,14577,Todays Lesson On Islam StopImportingIslam StopMakingExcusesForIslam  BanShariaLaw GenocideOfChristians SaudiArabia ISIS,856701191765581824,650,1,6
99574,14578,Todays Lesson On Islam NeverTrustAMoslem BanIslam IslamIsTheProblem AntiAmerican StopImportingIslam StopImportingMoslemscums,854576569926295552,650,1,6
99575,15553,Todays Lesson On Islam ISIS IslamIsTheProblem IslamIsPureEvil MuslimBan IslamIsADisease BanIslam EducateYourselfOnIslam,857869880623734784,650,1,6
99576,14587,Todays Lesson On Islam Islam STOPIslam ExtremeVetting StopMakingExcusesForIslam StopImportingJihadist StopImportingIslam,853034868472598528,650,1,6
99577,14603,Todays Lesson On Islam CloseALLMosquesNOW BanCAIR BanCAIRNational BanTheMuslimbrotherhood BanNationOfIslam ExposeIslam BanTheQuran,857124700983525377,650,1,6
99578,14604,Todays Lesson On Islam IslamIsTheProblem BanShariaLaw StopImportingIslam EducateYourselfOnIslam BanTheQuran DeportAllMoslems,867358719180382208,650,1,6
99579,14639,Todays Lesson On Islam ExposeIslam Islam BanTheQuran CloseALLMosquesNOW ClosedownALLMosques StopImportingIslam DeathCult STOPIslam,878074037682946049,650,1,6
99580,14654,Todays Lesson On Islam AllahIsSatan MohammadFU NeverTrustAMoslem StopImportingIslam StopMakingExcusesForIslam DeathCult,858226360216543232,650,1,6
99581,14689,Todays Lesson On Islam IStandAgainstIslam STOPIslam STOPJihad StopImportingIslam EducateYourselfOnIslam BanIslam BanShariaLaw,878497294449901568,650,1,6
99582,14741,Todays Lesson On Islam STOPISLAM StopImportingIslam BanShariaLaw ReligionOfPeaceMyAss StopImportingIslam CloseALLMosquesNOW,854864426146578432,650,1,6
99583,14588,Todays Lesson On Islam CounterJihad ExposeIslam IslamIsTheProblem IslamIsPureEvil StopImportingIslam MyJihad BanTheQuran,855091957260890112,650,1,6
99584,13895,Todays Lesson On Islam RadicalMuslimsALLOfThem IslamIsACult ReligonOfPeaceMy StopMakingExcusesForIslam IslamIsTheProblem,854932916694007808,650,1,6
99585,15571,Todays Lesson On Islam BarbaricEvilCult EducateYourselfOnIslam JihadistNOTWelcomeNoMoreMoslemsRefugees StopImportingIslam,880179707161006081,650,1,6
99586,15588,Todays Lesson On Islam Islam StopMakingExcusesForIslam IslamIsTheProblem StopImportingIslam SayNoToIslam IslamIsPureEvil,849619763105906691,650,1,6
99587,16972,Todays Lesson On Islam This picture speaks volumes BanTheQuran BanShariaLaw STOPIslam StopImportingIslam StopMakingExcueseForIslam,853074113828601857,650,1,6
99588,16956,Todays Lesson On Islam IslamIsTheProblem DeathCult BanShariaLaw BanTheQuran IslamIsPureEvil SayNoToIslam StopImportingIslam,859939983980765184,650,1,6
99589,16954,Todays Lesson On Islam Muslimscum IslamIsPureEvil BanIslam STOPIslam BanTheQuran BanShariaLaw CloseALLMosques StopImportingIslam,876684549282873344,650,1,6
99590,16952,Todays Lesson On Islam ThingsToBeAshamedOfIslam IslamIsThePriblem AllahuAkbar MarchAgainstSharia ExtremeVetting MuslimBan,859250031957655553,650,1,6
99591,16920,Todays Lesson On Islam IslamExposed EducateYourselfOnIslam StopImportingIslam NeverSubmitToIslam BanTheQuran,877010645589164032,650,1,6
99592,16918,Todays Lesson On Islam RadicalMuslims IslamIsACult ReligonOfPeaceMy StopMakingExcusesForIslam IslamIsTheProblem StopImportingIslam,854932687181697024,650,1,6
99593,16917,Todays Lesson On Islam AssimilateMuslims ThingsWeNeedToInvestigateIslamEducateYourselfOnIslam StopImportingIslam,879990733360332800,650,1,6
99594,16916,Todays Lesson On Islam IslamIsTheProblem NoRefugees MuslimsAreHorridCreatures StopMakingExcusesForIslam NoMoreMoslemRefugees,857042185430028288,650,1,6
99595,16912,Todays Lesson On Islam MoslemsArentPeaceful StopImportingIslam EvilLosers IslamicFundamentalism IslamIsTheProblem NeverTrustAMoslem,868505867787751424,650,1,6
