,tweet_text,tweetid,cluster_label,relevance,theme
9997,IslamKills Well we now know that these refugees are terrorists,712357224786563073,2543,1,6
83384,StopIslam A percentage of Refugees are terrorists You can bank on it IslamKills,712346788401967104,2543,1,6
25178,StopIslam Not all refugees are terrorists but some could be and that is the problem IslamKills,712343218805936129,2543,1,6
45684,IslamKills I assume the rats among the refugees are terrorists Brussels,712343283092078592,2544,1,6
90237,I assume the rats among the refugees are terrorists IslamKills,712357022792949761,2544,1,6
11266,I assume the rats among the refugees are terrorists IslamKills Brussels,712345452973195265,2544,1,6
46434,Brussels Pretty sure some of those refugees are terrorists IslamKills,712355768301981696,2544,1,6
98317,IslamKills Muslim Uber driver charged with raping woman  via  IslamKills Brussels,712343506388258817,2545,1,6
84776,Muslim Uber driver charged with raping woman  via  IslamKills IslamKills Brussels,712347928518651904,2545,1,6
16185,IslamKills Muslim Uber driver charged with raping woman  via  IslamKills,712357785267208192,2545,1,6
10944,PrayForBrussels stay safe guys,712215646403166208,2546,1,6
20942,Brussels IslamKills Stay safe prayforBrussels,712343370044149760,2546,1,6
74870,PrayForBrussels please stay safe,712219810529030144,2546,1,6
15117,Another explosion and my heart is heavy Please everyone stay safe PrayForBrussels,712217370090037248,2546,1,6
38136,Brussels IslamKills  PrayForBrussels stay safe guys,712343565838520320,2546,1,6
26656,Hawaii Alaska Southwest face increased wildfire threat  local,726876793530015744,2547,1,6
87470,Officials see greater wildfire danger in southern Arizona,851971974880522243,2547,1,6
80353,Hawaii Alaska Southwest face increased wildfire threat,726887763363028992,2547,1,6
68222,StopIslam IslamKills  PrayForBrussels all my prayers are going towards those in brussels,712349299607089152,2548,1,6
47779,StopIslam IslamKills  all your prayers mean a lot thank you  prayforbrussels,712348916075917312,2548,1,6
71635,IslamKills  PrayForBrussels all my prayers are going towards those in brussels StopIslam,712356315545378816,2548,1,6
14422,Brussels IslamKills  PrayForBrussels all my prayers are going towards those in brussels,712348302122094592,2548,1,6
42609,Pray for Brussels My heart is there with you,712230977569947648,2549,1,6
74572,Prayers are with everyone in Brussels  PrayForBrussels,712202869047484416,2549,1,6
95909,Thoughts and prayers are with all in BrusselsprayforBrussels,712221803524046849,2549,1,6
74783,IslamKills RIP to the people that have lost their lifes in the Brussels attack prayforbrussels,712354487298469888,2550,1,6
16109,IslamKills Thoughts and prayers are with all in BrusselsprayforBrussels StopIslam,712350650496065536,2550,1,6
58751,IslamIsTheProblem  Terrible news coming out of Brussels today  prayforBrussels,712274953660469249,2550,1,6
27913,StopIslam IslamKills no words prayforbrussels,712348303837544448,2550,1,6
69479,IslamKills Terrible news coming out of Brussels today prayforBrussels Brussels,712353345478856704,2550,1,6
52434,IslamKills  I dont pray but PrayforBrussels StopIslam,712351968828588032,2550,1,6
77164,StopIslam IslamKills So terrifying and heartbreaking PrayForBrussels,712354243009585152,2550,1,6
45515,Brussels IslamKills A sad day for Europe Again prayforbrussels,712344618705104896,2550,1,6
84670,IslamKills Devastating whats happened in Brussels prayforbrussels prayforbelgium Brussels,712350554920505346,2550,1,6
77283,Brussels IslamKills  Brussels Today Brussels prayforbrussels zaventem,712346925073182720,2550,1,6
62825,IslamIsTheProblem  this is all so sad and fucked up Bruxelles PrayForBrussels,712275390165819392,2550,1,6
46890,IslamKills My thoughts and prayers to all the familys who involved in the terror accents in Brussels PrayForBrussels StopIslam,712348023750176768,2550,1,6
7897,IslamKills Absolutely disgusting prayforbrussels StopIslam,712347621310922752,2550,1,6
85692,So sad this morning to hear of what happened in Brussels,712220122656677888,2550,1,6
75074,Brussels IslamKills  Thinking of all those in Belgium esp Brussels  we live in a scary world prayforbrussels,712347559977734144,2550,1,6
8209,IslamKills Sad sad news  our thoughts are with Brussels this morning PrayforBrussels,712346516162097154,2550,1,6
79128,IslamKills Sad day for Belgium and Europe PrayforBrussels Brussels,712341853799129088,2550,1,6
44958,IslamKills I dont even know for this world Praying for humanity PrayForBrussels StopIslam,712351477168218113,2550,1,6
12894,Brussels IslamKills  What a disgusting world we live in PrayForBrussels,712344513050574848,2550,1,6
31212,I hate seeing this all happen in the world Brussels prayforbrussels,712219394529689600,2550,1,6
39752,IslamIsTheProblem  Absolutely disgusting prayforbrussels,712277501599285248,2550,1,6
9733,Thinking of all those in Belgium esp Brussels  we live in a scary world prayforbrussels,712217303178346498,2550,1,6
46957,StopIslam IslamKills Thinking of all those affected by this mornings awful events in Brussels prayforBrussels,712346061730349056,2550,1,6
61023,IslamKills Condolences for the victims of Brussels attacks PrayForBrussels StopIslam,712354315961143297,2550,1,6
3688,IslamKills no words prayforbrussels StopIslam,712352227948683264,2550,1,6
13858,IslamKills  its a mad world prayforbrussels sadday,712354413827006464,2550,1,6
53865,IslamKills My thoughts and prayers to all the familys who involved in the terror accents in Brussels PrayForBrussels Brussels,712354219232112640,2550,1,6
94438,IslamKills Truly shocked and saddened by the events in Brussels this morning Thoughts and prayers are with everyone,712343810248990723,2550,1,6
733,its a mad world prayforbrussels sadday,712218729426235392,2550,1,6
46238,IslamKills  It breaks my heart to live in a world like that Life is precious PrayForBrussels Brussels,712353434322780160,2550,1,6
35955,IslamKills This is heartbreaking PrayForBrussels StopIslam,712355125193478145,2550,1,6
23783,IslamKills Very scary stuff in Brussels prayforbrussels Brussels,712355558003580928,2550,1,6
34442,IslamKills Fucking cowards prayforbrussels StopIslam,712350119341850624,2550,1,6
6644,IslamIsTheProblem  my heart goes out to families in Belgium  PrayForBrussels,712274916511518720,2550,1,6
11454,StopIslam IslamKills Scumbags prayforbrussels Brussels,712352148390957057,2550,1,6
41567,IslamKills Scumbags prayforbrussels Brussels,712355821661728768,2550,1,6
91122,IslamKills Can anybody explain why are the authorities helpless in front of a threat of terroristc acts Brussels,712346928047071232,2551,1,6
16447,Do Brussels authorities have any clues where to find those terrorists IslamKills Brussels,712345722650124290,2551,1,6
27912,IslamKills Haw can the authorities protect the citizens in such a situation I mean all the refugees and stuff Brussels,712355488051171329,2551,1,6
9349,IslamKills how are you going to protect the public  Brussels,712355580048842756,2551,1,6
12105,IslamKills What is going on in the world Brussels,712357325734944768,2551,1,6
61633,Does terrorisn have a religion IslamKills Brussels,712343025347907584,2551,1,6
52936,how are you going to protect the public IslamKills Brussels,712345622142066688,2551,1,6
13642,Can anybody explain why are the authorities helpless in front of a threat of terroristc acts IslamKills Brussels,712343236388495360,2551,1,6
65939,Hitandrun driver sought by police,775355655490195456,2552,0,0
82923,Police look for vehicle in fatal hitandrun Sunday,809084107879759874,2552,0,0
45255,Police searching for hit and run suspect,870717967289298944,2552,0,0
89401,HitandRun Driver Sought After Pedestrian Struck Killed in Van Nuys,834802051158831105,2552,0,0
42130,Hitandrun victims identity still unknown police say,744522880021454848,2552,0,0
17160,Police looking for driver in hitandrun crash,781348227584921604,2552,0,0
60255,VIDEO Large Smoke Plumes Seen After Cars Catch Fire Following Wreck,824306950892568577,2553,0,0
16025,Phoenix junkyard catches fire,874669975897821184,2553,0,0
35145,Fire devours vehicles in carport of Phoenix home,846761419232153606,2553,0,0
70894,Flames engulf car on interstate,840430414355406848,2553,0,0
3701,Dramatic blaze engulfs several cars on NYC street,845318574604505089,2553,0,0
99454,2016ElectionIn3Words What a ride,795656391616823297,2554,0,0
21525,Another Brexit 2016 2016ElectionIn3Words,795651036597944321,2554,0,0
56658,Rigged rigged rigged 2016ElectionIn3Words,795651700791144448,2554,0,0
94398,2016ElectionIn3Words We are screwed,795651788594561024,2554,0,0
7631,2016ElectionIn3Words  Fuck this shit What the hell,795653323416342528,2554,0,0
43179,What the fuck 2016ElectionIn3Words,795648360682242048,2554,0,0
56856,A Cluster Fu 2016ElectionIn3Words,795650390310219778,2554,0,0
26501,RIP summer sixteen WorstPainEverIn3Words,768388657711452160,2554,0,0
64729,2016ElectionIn3Words big media lies,795631554190053378,2554,0,0
40057,We are fucked 2016ElectionIn3Words,795656211245006853,2554,0,0
60900,Trump the loser 2016ElectionIn3Words,795649162561916932,2554,0,0
31461,2016ElectionIn3Words Both equally terrible,795635781180256258,2554,0,0
26215,Corruption Secrets and Lies 2016ElectionIn3Words,795653083955101697,2554,0,0
37127,2016ElectionIn3Words tweeting  voting remember,795643888052609024,2554,0,0
78685,WorstPainEverIn3Words GCSEResults2016 High grade boundaries,768388920631439360,2554,0,0
60664,2016ElectionIn3Words We have candidates,795654839522967552,2554,0,0
90245,Make it STOP 2016ElectionIn3Words,795651827547205632,2554,0,0
76958,Man who served 17 years for Hoboken killing is back behind bars,697862230784634880,2555,0,0
4504,17yearold boy wounded in East Garfield Park shooting,691039104759300096,2555,0,0
28036,PHX PD ID 17yearold boy shot killed,831964630021001216,2555,0,0
49428,17yearold boy shot in chest in Burien  local,733319257820438528,2555,0,0
18214,Drug ring leader sentenced to 17 years in prison,782211713898717184,2555,0,0
72441,Cleveland teen who used BB gun in deadly robbery gets 17 years in prison,860179306147966976,2555,0,0
12944,17yearold shot killed Monday afternoon  Wisconsin,719986827122188288,2555,0,0
57014,Police Girl 17 shot in Northwest Baltimore,863781323084845056,2555,0,0
36275,17yearold killed in New Orleans East shooting identified by coroner,874688202698874881,2555,0,0
5213,Arrested 16 times in 17 years Tougher gun laws sending gang member to prison,731225187815804928,2555,0,0
90023,Bill Clinton energizes Laredo Democrats  local news,701880837776678912,2556,1,13
51212,Bill Clinton campaigns for Hillary in Richmond,702909623745929216,2556,1,13
534,Bill Clinton energizes Laredo Democrats on campaign trail for Hillary  local news,701901999948767232,2556,1,13
63821,Bill Clinton rallies in Chula Vista  local SanDiego,734118506174631937,2556,1,13
93725,Bill Clinton to campaign for Hillary tonight on South Side  local,722796619301715972,2556,1,13
4689,Bill Clinton rallies in Chula Vista  politics,734129811216420864,2556,1,13
47079,Mitch Landrieu to stump for Hillary Clinton in South Carolina  news,699719995291348992,2556,1,13
94462,3 officers suspended after hospital incident  Maryland,687801627479154689,2557,0,0
12510,PD 3 people shot show up at PHX emergency room,819151970221047809,2557,0,0
63100,3 shooting victims show up at Phoenix hospital,819172860547764224,2557,0,0
95206,Trump says he hasnt heard of reports on Flynn talks with Russian diplomat,831599045571465218,2558,1,14
22008,Atty Gen Sessions spoke twice with Russian envoy during campaign didnt tell Senate,837145618808193024,2558,1,14
62204,Top officials wont say whether they kept notes on TrumpRussia discussions,872555086668582913,2558,1,14
15732,Sessions failed to disclose meetings with Russian envoy on security clearance form,867674216396726272,2558,1,14
66721,NOT A MUSLIM,821812408012382208,2559,0,0
89099,Islam and freedom are incompatible BanIslam,820254642491641857,2559,1,6
7522,Why Islam Is Incompatible With The Constitution,691789320198422528,2559,1,6
3575,Why Islam is incompatible with The Constitution BanShariaLaw IslamIsTheProblem TCOT,690992677702119425,2559,1,6
78062,daily reminder,879434494226436096,2560,0,0
3151,always,735901131096788992,2560,0,0
17665,Always,813158922894901248,2560,0,0
26604,Never forget,818578275853357056,2560,0,0
45463,it has always been,736977509057585156,2560,0,0
19672,Never forget about it,823266235643138048,2560,0,0
95307,Everyday reminder,808370296659079170,2560,0,0
4886,We remember you,848285125909467136,2561,0,0
23556,Remember about it,731128554818306050,2561,0,0
64541,Remember that,800081223901003777,2561,0,0
21854,Police Kill Man Suspected of Violating Protective Order,817816408549687297,2562,1,8
1564,Who do we call when those who meant to protect us murder us with impunity stoppolicebrutality,742174171149438977,2562,1,8
72731,Cop threatened to kill man for helping someone file a police complaint  PoliceAbuse,691036945649106945,2562,1,8
43155,Defendant in killing of Wichita State student pleads guilty  news,687722037855424512,2563,0,0
18082,Wichita woman convicted in death of woman struck by car  news,726516401171619840,2563,0,0
60638,Woman pleads guilty to murder count in Wichita home invasion  news,726204991350820864,2563,0,0
11800,BitOHoney Boo Boo CandyCelebs,854269502522970112,2564,0,0
42418,SnowConeheads,878204777850589185,2564,0,0
65244,Candy landeaa,692231810470801410,2564,0,0
16715,Candy candy candy,690551961494552576,2564,0,0
60029,Brittany Snowcaps  CandyCelebs,854268401593831426,2564,0,0
70289,Candy paint blowin candy dank,689332540809728001,2564,0,0
28736,I smell sex amp candy yeah,692864276994744326,2564,0,0
35794,Teacher arrested for sex with teens messaging 12yearold,812417111326920705,2565,0,0
55257,Cypress Man Sentenced to 12 Years in Prison For Contacting Underage Girls Through Soci,843984879993917440,2565,0,0
12616,Scituate man gets 1213 years in prison for raping girls,839328373616836609,2565,0,0
85020,Man gets nearly 12year sentence for prostitution conspiracy,864228251467747329,2565,0,0
23190,De Blasio dodges questions about federal probe,837147968490848260,2566,0,0
15217,De Blasio dodges legal defense fundraising conflict question,834183722178117635,2566,0,0
9526,De Blasio ducks immunity questions in federal probe,827725401472565250,2566,0,0
80949,For a Korean veteran a welcome home and final goodbye,869849048160894977,2567,0,0
49261,A homecoming and final goodbye,869277527335993345,2567,0,0
24206,A welcome home and final goodbye,869322841237356546,2567,0,0
26875,House of Pain Cards AddABandToATVShow,826028615901048833,2568,0,0
63544,Full House of Pain AddABandToATVShow,826030396089434112,2568,0,0
99865,This Old House Of Pain AddABandToATVShow,826044617271472129,2568,0,0
21766,AddABandToATVShow Big Bang Theory of a DeadMan,826032389419835395,2569,0,0
89926,The Mr Big Bang Theory  AddABandToATVShow,826037806334083072,2569,0,0
57321,The Big Bang Theory of a Dead Man  AddABandToATVShow,826043846954012672,2569,0,0
58442,Silver Spoon AddABandToATVShow,826021548612079616,2570,0,0
62314,Downton ABBA AddABandToATVShow,826020500002463744,2570,0,0
93659,Squarepegger AddABandToATVShow,826018360005689344,2570,0,0
76322,Sly and the Family Ties AddABandToATVShow,826016202606706688,2570,0,0
49750,Modern English Family  AddABandToATVShow,826018466280902657,2570,0,0
63295,Law and New Order AddABandToATVShow,826020536044154880,2570,0,0
46886,One Modern Republic  AddABandToATVShow,826044522467622912,2570,0,0
62100,Sly and the Family Matters AddABandToATVShow,826020456243351552,2570,0,0
28293,AddABandToATVShow Boston Legal,826040833510166528,2570,0,0
58880,ABBAlutely Fabulous AddABandToATVShow,826016117030256640,2570,0,0
42813,Blackish Sabbath  AddABandToATVShow,826042077213495297,2571,0,0
91156,AddABandToATVShow Blackphish,826033013012234242,2571,0,0
77556,Blackish Sabbath AddABandToATVShow,826032297505857536,2571,0,0
76237,The Blackish Keys AddABandToATVShow,826016548137603072,2571,0,0
55798,Will Trump deliver on his healthcare promises to the American people,880689406771965952,2572,1,14
46188,Can President Trump come through on his health care promises,845244402171830272,2572,1,14
77600,Can Trump keep his healthcare promises and close a deal with Congress,845357997098483713,2572,1,14
43961,Will Trump deliver on his healthcare promises to the American people,880685521101627393,2572,1,14
533,Supreme Court puts hold on Louisiana abortion clinic law  Texas,705879550052290560,2573,0,0
28444,US court allows Louisiana abortion restrictions to go into effect  health,702643673410830336,2573,1,27
48249,politics Supreme Court strikes down Texas abortion clinic restrictions,747669396236140545,2573,1,27
9430,TopNews Texas urges Supreme Court to uphold abortion law,692500050061201411,2573,1,27
73431,Supreme Court hearing on Texas abortion law What you need to know  politics,705040013193404416,2573,1,27
27815,State Lawyers sure abortion licensing laws constitutional,879840121176109058,2573,1,27
67903,Judge declares mistrial in Fort Worth cop shooting,867451488553103360,2574,0,0
11701,Former officers deadly crash case headed to grand jury,837528041601433602,2574,0,0
69824,The Latest Grand jury to hear case of Texas policeman,818552556309905409,2574,0,0
73628,Justices to review claims from Texas death row inmates  politics,739819850634125312,2574,0,0
72948,Deliberations by Texas jury prompts missing person report,805115966774448128,2574,0,0
19853,Supreme Court orders new hearing for Texas death row inmate,834470579369553920,2574,0,0
71790,US Supreme Court to review Fort Worth death penalty case,820094941829431301,2574,0,0
29697,Mistrial declared in police officer murder trial,805893547899633664,2574,0,0
73687,DA Probe of Texas House member to go before grand jury,819017803000901632,2574,0,0
60809,Judge delays moves Texas attorney generals criminal trial,847486866706378752,2575,0,0
2971,Court pauses criminal case against Texas attorney general,864648779621904384,2575,0,0
55541,Court halts prosecutor fees as Texas AG awaits fraud trial,826191358264274945,2575,0,0
44340,Texas appeals court stops scheduled Tuesday execution,863773266393149441,2575,0,0
77792,sports The Masters Jordan Spieth hangs on to lead,718589549052493829,2576,0,0
50465,Spieth stays one ahead with opening par at the Masters  sports,719256950995705856,2576,0,0
70611,sports Golf Mickelson other big names miss cut at tough Torrey Pines,693262845207715841,2576,0,0
89145,Lowry adds 2 birdies and builds 4shot lead at US Open  sports,744520757816897541,2576,0,0
78718,Jason Day has 3shot lead in suspended Players Championship  sports,731298693412880384,2576,0,0
13689,sports The Masters Spieth leads by one stroke,718963332066123778,2576,0,0
1653,Jordan Spieth wins Travelers playoff in dramatic fashion,879221021349478400,2576,0,0
64097,Spieth one behind leaders after two round at Colonial  sports,736617004401078272,2576,0,0
84565,Johnson leads Chappell by one stroke at Tour Championship  sports,779444892497907716,2576,0,0
6928,Golf Jason Day keeps head in game to lead at Bay Hill  sports,711371865663537152,2576,0,0
56969,Spieth leads Masters despite sorry finish  sports,718967184928542720,2576,0,0
84263,Spieth stays top at Masters despite late stumble  sports,718969343418105856,2576,0,0
48324,Golf Adam Scott looking to carry on his winning form at Bay Hill  sports,710281735024414720,2576,0,0
67193,Jordan Spieth leads The Masters after round one  news,718282727166971904,2576,0,0
21256,Walker wins PGA Championship by one stroke over Day  sports,759906153732059139,2576,0,0
78200,Jordan Spieth likes his chances at ATampT  sports,698365081914966016,2576,0,0
81111,Spieth prizes Ryder Cup glory over Tour Championship win  sports,778369267192303616,2576,0,0
55113,Golf Day McIlroy in Match Play semifinal  sports,713947006599716864,2576,0,0
44330,Sundays golf Spieth holes out to win Travelers playoff,879149877825085441,2576,0,0
19184,British Open Phil Mickelson close to flawless yet falls to Henrik Stenson  sports,754904109581336576,2576,0,0
46218,sports Golf Rory McIlroy shoots past Scott Johnson to lead at Doral,706304559572869120,2576,0,0
92249,Spieth leads by one stroke after three rounds at Colonial  sports,736722288507162624,2576,0,0
58653,McIlroy makes second round charge at Masters  sports,718566483798851584,2576,0,0
51518,politics SCOTUS nominee hits Hill as Democrats hit GOP,711051789479628801,2577,1,11
32309,In court fight Democrats pressure Republicans at home  politics,703030353338871809,2577,1,11
41584,Democrats turn up the pressure on Republicans for healthcare vote,860561190543659009,2577,1,11
56537,Fox News will push ahead with tonightsdebate despite Donald Trumps boycott StopTheGOP  GOPDebate,692905686917865474,2578,1,11
55978,Trump dismisses GOP calls to quit race Never  news,784798579286171649,2578,1,11
75149,Trump dismisses GOP calls to quit race Never,784815049290358784,2578,1,11
69066,Donald Trump wont bail out Puerto Rico  politics,728953755710849029,2578,1,11
87243,Everyday racism,875510487898869764,2579,0,0
99630,Just an everyday reality for black people racism,859653093553778688,2579,0,0
54820,Does it look like racism,772445619562614784,2579,0,0
53297,When Black people try to love themselves theyre called racists WHY,796519496899031040,2579,1,2
48513,youre racist POS,805894977108799488,2579,0,0
45459,But What about black not politically correct people Can they be racist,776022191842275329,2579,1,2
42240,That sounds racist,700412710547283968,2579,0,0
58251,Racismracism is everywhere,800359753306214400,2579,1,2
60297,If its not racism then what is it BlackLivesMatter are domestic terrorist,765208187154800641,2579,1,2
86847,Racism happens around here Every day Every fucking day  blacktolive racism,687530160019603456,2579,0,0
65665,How is that allowed Black racism is still racism,7.00402E+17,2579,0,0
17596,Is it just me or this is extremely racist,725411157289238528,2579,0,0
7404,eew its racism,808613627498524672,2579,0,0
70386,Thats kinda racist,799289899815936001,2579,0,0
82981,Switch Problems Cause Delays for LIRR Trains Leaving Penn,880891019868475392,2580,0,0
83743,Disabled NJ Transit Train Delays Travel to From Penn,854679311172997120,2580,0,0
69193,BART warns of systemwide delays after train breaks down in Oakland,857944275073605632,2580,0,0
74322,Brooklyn subway station literally crumbles sparking delays,865640798288715776,2580,0,0
85649,Penn Station derailment still hampering train service,849298858861617153,2580,0,0
17137,Pictures Train Derails at New York Penn Station,845277647668203520,2580,0,0
12261,Disabled BART train sparks major systemwide delay,869570959421968386,2580,0,0
84490,Major BART Delays After Train Derailment In Daly City,866086467730370560,2580,0,0
30949,Minor NJ Transit Train Derailment at Penn Station,848894894429147136,2580,0,0
91436,TopNews Train derailment disrupts passenger service on Long Island New York,784940175549837312,2580,0,0
76642,Possible mechanical failure caused BART train to become disabled  news,706999192317612032,2580,0,0
55589,Amtrak Train Derails Near Philadelphia Injuring Some  news,716621863644827649,2580,0,0
37173,LIRR train derails at Jamaica Station in Queens causes delays,829448283298881538,2580,0,0
11323,Major delays on BART tree on the tracks in East Bay  news,700086524008730624,2580,0,0
45756,No BART service into SF due to disabled train,817403710175383555,2580,0,0
86166,Feminist ugh fuck men kill em all Someone this is why Im antifeminist Feminist why are ppl against feminism Do they know its equality,718516779115360256,2581,0,0
96021,Feminist logic women are tired of being forced to conform to gender norms If you are a women you must be a feminist or you are antiwomen,744882550137491457,2581,0,0
17666,Feminists logic Violence against women is a very serious issue unless its a woman they disagree with,775786638991429632,2581,0,0
3061,Celine Dions husband dies at 73,687753643710259200,2582,0,0
56381,Jonathan Demme Silence of the Lambs director dies at 73,857274220463751168,2582,0,0
86290,Jonathan Demme Silence of the Lambs director dead at 73,857291847353454595,2582,0,0
41242,Roger Ailes founder and former CEO of Fox News dies at 77,865236931134803969,2583,0,0
18487,Fox News Creator Roger Ailes Dies At 77,865213271812583424,2583,0,0
6332,Former Fox News Chairman and CEO Roger Ailes has died,865200177245769728,2583,0,0
63414,Roger Ailes media guru and political strategist dies at 77,865277625513775104,2583,0,0
87787,Warriors tie Bulls mark with 72nd win  sports,719394437080551424,2584,0,0
40271,Warriors coach says team chasing Bulls 72win record  sports,713040155314008066,2584,0,0
84622,sports A look at the Warriors pursuit of the 199596 Chicago Bulls NBArecord 72 victories in a season,714411961895641088,2584,0,0
88324,NatalieCole singer and daughter of Nat King Cole dies at 65,683094665877307392,2585,0,0
65217,Singer NatalieCole dead at 65,683064221748183041,2585,0,0
62171,Unforgettable singer Natalie Cole dead at 65  life,683004123168391168,2585,0,0
93949,Natalie Cole Grammy winning singer daughter of Nat King Cole dies,682974129960517632,2585,0,0
61160,sports Stephen Curry puts Trail Blazers in 31 hole,729966264278343681,2586,0,0
19462,Photos Curry scores 31 Warriors beat Jazz 10396 in OT for No 68  news,715388609143054337,2586,0,0
61251,Stephen Curry scores 40 Golden State Warriors beat Portland Trail Blazers in OT for 31 series lead  sports,729938278024028160,2586,0,0
70644,Thompson Scores 35 To Lead Warriors Past Kings,832125493394624513,2586,0,0
80845,Curry returns as Warriors take 31 lead over Trail Blazers  sports,729921485238718470,2586,0,0
51646,Thompson pours in 37 as Warriors jump on Blazers  sports,726967222111883268,2586,0,0
25720,Curry pours in 39 as Warriors trounce Trail Blazers  sports,716845940737323014,2586,0,0
60421,Warriors win Curry goes 39 against the Trail Blazers  news,716813904765038593,2586,0,0
21087,Klay Thompson scores 40 in Warriors 66th victory,714421934029541376,2586,0,0
52433,Arnold Palmer The King of golf dies at 87  sports,780409414469636096,2587,0,0
61844,Arnold Palmer  King Of PGA Tour  Dies At 87,780218707934969856,2587,0,0
9183,Golf giant Arnold Palmer dies at 87,780312489439268864,2587,0,0
34214,Joe Garagiola catcher broadcaster and Hill icon dies at 90  StLouis,712885557555138560,2588,0,0
33627,Former Singapore President SR Nathan dies at 92  prime ministers office  world news,767734636378107904,2588,0,0
9210,Sports Former Pioneer Press sports columnist Don Riley dies at 92,683091037061918720,2588,0,0
36131,Joe Garagiola dies at 90 St Louisan was Cardinals catcher Hall of Fame broadcaster  StLouis,712819745515376640,2588,0,0
16095,Peter Sallis voice of Wallace and Gromit dies at age 96,871842138040008705,2588,0,0
47465,Shimon Peres former Israeli president and Nobel Peace Prize winner dies at 93  news,781121116395884545,2588,0,0
67938,Mother Divine leader of the International Peace Mission dies at 92,839112971951439873,2588,0,0
49219,Jesuit priest peace activist Daniel Berrigan dies at 94  politics,726581817638178816,2588,0,0
19434,Holocaust survivor Nobel laureate Elie Wiesel dies Yad Vashem  world news,749344063703248898,2588,0,0
81038,Catcher broadcaster and Hill icon Joe Garagiola dies at 90  sports,713003835346653185,2588,0,0
45828,Legendary TV reporter Gabe Pressman dead at 93,878238476247769089,2588,0,0
48851,The people who rigged the system are supporting Hillary Clinton because they know   Trump2016,747906404321628160,2589,0,0
98232,CNN caught in rigging a poll in Hillarys favour What a disgrace Trump2016 HillaryForPrison,765200462752550912,2589,0,0
4417,The only way CrookedHillary can win is the way she beat Sanders  by rigging the election,765738693348831232,2589,0,0
437,I wont vote for my demise  NeverHillary,754810256916525057,2590,0,0
68488,DontTellAnyoneBut I aint voting for any of them,763380232053141504,2590,0,0
97783,Not sure i want to vote for anyone of them,729007964917366786,2590,0,0
72694,Things I am not voting for,761974901339152384,2590,0,0
14045,Pulitzerwinning playwright Edward Albee dies at 88 at his NY home reports  life,776952084503506944,2591,0,0
98762,Pulitzerwinning playwright Edward Albee dies at 88 in New York reports  life,776951317851807744,2591,0,0
14186,Gong Show Creator Chuck Barris Dies At 87,844466308972511232,2591,0,0
20025,Edward Albee playwright of a Desperate Generation dies at 88,777145748450316289,2591,0,0
76197,Ahead of White House Meeting Sanders Says Obama Is Not Taking Sides  politics,692402812626477056,2592,1,12
48185,Trump decided not to debate with Bernie Sanders How typical for a coward with no fact behind his big words BernieOrBust,736301497760243712,2592,1,12
67651,Obama despite dissent on Syria not shifting toward strikes on Assad  world news,743910664511455233,2592,1,12
37046,politics King Obama doesnt back reparations so dont blast Sanders,690643073269784577,2592,1,12
34484,Clinton Refrains From Attacking Sanders He Doesnt Reciprocate  politics,691257561870249984,2592,1,12
3970,Sanders Adviser Tad Devine Were Not Running Against President Obama  politics,697953632277237760,2592,1,12
35388,Dont be fooled by Hillary,712767613454012416,2593,0,0
40503,DespiteWhatYouMightHaveHeard Hillary wont be more trustworthy as a president,759740467667832833,2593,1,13
48763,There is no secret that HillaryClinton is not the person our nation needs Any doubts,755232485865160704,2593,1,13
31257,Legends of the Fall author Jim Harrison dead at 78  entertainment,714197944207978496,2594,0,0
38545,Deer Hunter director Michael Cimino dies aged 77  life,749567736020209664,2594,0,0
65410,Guitarist J Geils who sang Centerfold dies at age 71,851987072944570368,2594,0,0
86377,Legendary rock and roll musician Chuck Berry has died at age 90,843267041415086080,2594,0,0
27233,Country icon Merle Haggard dies on 79th birthday  entertainment,717775664149999616,2594,0,0
73562,Country music star Merle Haggard dead at 79  life,717804574212382720,2594,0,0
79568,Love Story director Arthur Hiller dies at 92  life,766258959892123648,2594,0,0
77669,RampB singersongwriter Leon Haywood dies at 74  local,717883136017760257,2594,0,0
14727,Shelly Fielman Veteran White House Cameraman Dies at 80,831006824556011520,2594,0,0
71267,Howard County man arrested on child porn charges  Maryland,684935842607976448,2595,0,0
1737,Police Maryland Man Had Thousands Of Child Porn Photos Videos,828992825295503362,2595,0,0
30918,Maryland Heights man charged with having child porn on computer,817107159628517376,2595,0,0
33415,politics Former first lady Nancy Reagan dies at 94,706547196418625536,2596,0,0
39409,TopNews Bentley former Congresswoman from Maryland dies at 92,762291190150549505,2596,0,0
72910,Former first lady Nancy Reagan dies at 94  life,706564000830521344,2596,0,0
89404,politics Nancy Reagan has died at 94,706531903755554817,2596,0,0
67341,Janet Reno former US attorney general dies at age 78,795717524541280256,2596,0,0
88520,Former State Senator Lucy Killea Dies at 94,821881949673361410,2596,0,0
36568,Red Solo Cup Inventor Robert Hulseman Dies At Age 84,814575555748233216,2597,0,0
55322,Bob Cranshaw Jazz Legend Dies at 83,795339985125867522,2597,0,0
10764,Burnfield former Windcrest Mayor and Vietnam Veteran dies at 84,836897911418007552,2597,0,0
3498,Jim Bunning former US senator dies at 85,868512014485901316,2597,0,0
81220,Former Fed official Edward W Mike Kelley Jr dies at 84,805912259197370368,2597,0,0
66090,Steelers owner chairman Dan Rooney dies at 84,852652675560857601,2597,0,0
99092,CBS newsman Morley Safer dead at age 84 retired days ago  life,733350368063578112,2597,0,0
